geoid,var,value
17011,confidence,100
17011,koppen_25,1
17013,confidence,100
17013,koppen_25,1
17015,confidence,100
17015,koppen_25,1
17017,confidence,100
17017,koppen_25,1
17019,confidence,100
17019,koppen_25,1
17021,confidence,100
17021,koppen_25,1
17023,confidence,100
17023,koppen_25,1
17025,confidence,100
17025,koppen_25,1
17027,confidence,100
17027,koppen_25,1
17029,confidence,100
17029,koppen_25,1
17031,confidence,100
17031,koppen_25,1
17033,confidence,100
17033,koppen_25,1
17035,confidence,100
17035,koppen_25,1
17037,confidence,100
17037,koppen_25,1
17039,confidence,100
17039,koppen_25,1
17041,confidence,100
17041,koppen_25,1
17043,confidence,100
17043,koppen_25,1
17045,confidence,100
17045,koppen_25,1
17047,confidence,99.95626874837984
17047,koppen_25,1
17049,confidence,100
17049,koppen_25,1
17051,confidence,100
17051,koppen_25,1
17053,confidence,100
17053,koppen_25,1
17055,confidence,77.81289682764779
17055,koppen_25,1
17057,confidence,100
17057,koppen_25,1
17059,confidence,67
17059,koppen_14,0.48581029731924846
17059,koppen_25,0.5141897026807516
17061,confidence,100
17061,koppen_25,1
17063,confidence,100
17063,koppen_25,1
17065,confidence,85.47488196229433
17065,koppen_25,1
17067,confidence,100
17067,koppen_25,1
17069,confidence,67.80069519958494
17069,koppen_14,0.8065227994388512
17069,koppen_25,0.19347720056114887
17071,confidence,100
17071,koppen_25,1
17073,confidence,100
17073,koppen_25,1
17075,confidence,100
17075,koppen_25,1
17077,confidence,71.82700382385622
17077,koppen_14,0.0805876693903136
17077,koppen_25,0.9194123306096864
17079,confidence,100
17079,koppen_25,1
17081,confidence,100
17081,koppen_25,1
17083,confidence,100
17083,koppen_25,1
17085,confidence,100
17085,koppen_25,1
17087,confidence,67.04641577714527
17087,koppen_14,0.7189814640687459
17087,koppen_25,0.28101853593125414
17089,confidence,100
17089,koppen_25,1
17091,confidence,100
17091,koppen_25,1
17093,confidence,100
17093,koppen_25,1
17095,confidence,100
17095,koppen_25,1
17097,confidence,99.50457179343135
17097,koppen_25,1
17099,confidence,100
17099,koppen_25,1
17101,confidence,100
17101,koppen_25,1
17103,confidence,100
17103,koppen_25,1
17105,confidence,100
17105,koppen_25,1
17107,confidence,100
17107,koppen_25,1
17109,confidence,100
17109,koppen_25,1
17111,confidence,100
17111,koppen_25,1
17113,confidence,100
17113,koppen_25,1
17115,confidence,100
17115,koppen_25,1
17117,confidence,100
17117,koppen_25,1
17119,confidence,100
17119,koppen_25,1
17121,confidence,100
17121,koppen_25,1
17123,confidence,100
17123,koppen_25,1
17125,confidence,100
17125,koppen_25,1
17127,confidence,91.98995488980405
17127,koppen_14,1
17129,confidence,100
17129,koppen_25,1
17131,confidence,100
17131,koppen_25,1
17133,confidence,100
17133,koppen_25,1
17135,confidence,100
17135,koppen_25,1
17137,confidence,100
17137,koppen_25,1
17139,confidence,100
17139,koppen_25,1
17141,confidence,100
17141,koppen_25,1
17143,confidence,100
17143,koppen_25,1
17145,confidence,93.90727086663159
17145,koppen_25,1
17147,confidence,100
17147,koppen_25,1
17149,confidence,100
17149,koppen_25,1
17151,confidence,74.30795674011121
17151,koppen_14,0.7020791404547689
17151,koppen_25,0.2979208595452311
17153,confidence,67.44929281322509
17153,koppen_14,1
17155,confidence,100
17155,koppen_25,1
17157,confidence,94.48116788339088
17157,koppen_25,1
17159,confidence,100
17159,koppen_25,1
17161,confidence,100
17161,koppen_25,1
17163,confidence,100
17163,koppen_25,1
17165,confidence,67
17165,koppen_25,1
17167,confidence,100
17167,koppen_25,1
17169,confidence,100
17169,koppen_25,1
17171,confidence,100
17171,koppen_25,1
17173,confidence,100
17173,koppen_25,1
17175,confidence,100
17175,koppen_25,1
17177,confidence,100
17177,koppen_25,1
17179,confidence,100
17179,koppen_25,1
17181,confidence,67
17181,koppen_14,0.9298425028091531
17181,koppen_25,0.07015749719084681
17183,confidence,100
17183,koppen_25,1
17185,confidence,99.74471114292199
17185,koppen_25,1
17187,confidence,100
17187,koppen_25,1
17189,confidence,100
17189,koppen_25,1
17191,confidence,100
17191,koppen_25,1
17193,confidence,73.34029247412228
17193,koppen_14,0.017581948242075804
17193,koppen_25,0.9824180517579242
17195,confidence,100
17195,koppen_25,1
17197,confidence,100
17197,koppen_25,1
17199,confidence,67
17199,koppen_25,1
17201,confidence,100
17201,koppen_25,1
17203,confidence,100
17203,koppen_25,1
18001,confidence,100
18001,koppen_25,1
18003,confidence,100
18003,koppen_25,1
18005,confidence,100
18005,koppen_25,1
18007,confidence,100
18007,koppen_25,1
18009,confidence,100
18009,koppen_25,1
18011,confidence,100
18011,koppen_25,1
18013,confidence,100
18013,koppen_25,1
18015,confidence,100
18015,koppen_25,1
18017,confidence,100
18017,koppen_25,1
18019,confidence,88.42477586707052
18019,koppen_14,0.22678035808879643
18019,koppen_25,0.7732196419112036
18021,confidence,100
18021,koppen_25,1
18023,confidence,100
18023,koppen_25,1
18025,confidence,91.52571170236817
18025,koppen_25,1
18027,confidence,100
18027,koppen_25,1
18029,confidence,100
18029,koppen_25,1
18031,confidence,100
18031,koppen_25,1
18033,confidence,100
18033,koppen_25,1
18035,confidence,100
18035,koppen_25,1
18037,confidence,93.63425938371893
18037,koppen_25,1
18039,confidence,100
18039,koppen_25,1
18041,confidence,100
18041,koppen_25,1
18043,confidence,89.51462787258453
18043,koppen_14,0.14188064299837147
18043,koppen_25,0.8581193570016286
18045,confidence,100
18045,koppen_25,1
18047,confidence,100
18047,koppen_25,1
18049,confidence,100
18049,koppen_25,1
18051,confidence,92.09009431995926
18051,koppen_25,1
18053,confidence,100
18053,koppen_25,1
18055,confidence,100
18055,koppen_25,1
18057,confidence,100
18057,koppen_25,1
18059,confidence,100
18059,koppen_25,1
18061,confidence,79.85779066927205
18061,koppen_14,0.31745923152660366
18061,koppen_25,0.6825407684733963
18063,confidence,100
18063,koppen_25,1
18065,confidence,100
18065,koppen_25,1
18067,confidence,100
18067,koppen_25,1
18069,confidence,100
18069,koppen_25,1
18071,confidence,100
18071,koppen_25,1
18073,confidence,100
18073,koppen_25,1
18075,confidence,100
18075,koppen_25,1
18077,confidence,99.90135247647501
18077,koppen_25,1
18079,confidence,100
18079,koppen_25,1
18081,confidence,100
18081,koppen_25,1
18083,confidence,100
18083,koppen_25,1
18085,confidence,100
18085,koppen_25,1
18087,confidence,100
18087,koppen_25,1
18089,confidence,100
18089,koppen_25,1
18091,confidence,100
18091,koppen_25,1
18093,confidence,100
18093,koppen_25,1
18095,confidence,100
18095,koppen_25,1
18097,confidence,100
18097,koppen_25,1
18099,confidence,100
18099,koppen_25,1
18101,confidence,100
18101,koppen_25,1
18103,confidence,100
18103,koppen_25,1
18105,confidence,100
18105,koppen_25,1
18107,confidence,100
18107,koppen_25,1
18109,confidence,100
18109,koppen_25,1
18111,confidence,100
18111,koppen_25,1
18113,confidence,100
18113,koppen_25,1
18115,confidence,100
18115,koppen_25,1
18117,confidence,100
18117,koppen_25,1
18119,confidence,100
18119,koppen_25,1
18121,confidence,100
18121,koppen_25,1
18123,confidence,71.25078402835612
18123,koppen_14,0.18924815619091842
18123,koppen_25,0.8107518438090816
18125,confidence,98.07019095425686
18125,koppen_25,1
18127,confidence,100
18127,koppen_25,1
18129,confidence,68.07613851237612
18129,koppen_14,0.1957615932054434
18129,koppen_25,0.8042384067945566
18131,confidence,100
18131,koppen_25,1
18133,confidence,100
18133,koppen_25,1
18135,confidence,100
18135,koppen_25,1
18137,confidence,100
18137,koppen_25,1
18139,confidence,100
18139,koppen_25,1
18141,confidence,100
18141,koppen_25,1
18143,confidence,99.98689529671016
18143,koppen_25,1
18145,confidence,100
18145,koppen_25,1
18147,confidence,67.1041983691206
18147,koppen_14,0.3447051545173064
18147,koppen_25,0.6552948454826936
18149,confidence,99.99999999999999
18149,koppen_25,1
18151,confidence,100
18151,koppen_25,1
18153,confidence,100
18153,koppen_25,1
18155,confidence,100
18155,koppen_25,1
18157,confidence,100
18157,koppen_25,1
18159,confidence,100
18159,koppen_25,1
18161,confidence,100
18161,koppen_25,1
18163,confidence,67.03081451551392
18163,koppen_14,0.2659075807520901
18163,koppen_25,0.7340924192479099
18165,confidence,100
18165,koppen_25,1
18167,confidence,100
18167,koppen_25,1
18169,confidence,100
18169,koppen_25,1
18171,confidence,100
18171,koppen_25,1
18173,confidence,68.7397493514572
18173,koppen_14,0.19649657031428255
18173,koppen_25,0.8035034296857174
18175,confidence,100
18175,koppen_25,1
18177,confidence,100
18177,koppen_25,1
18179,confidence,100
18179,koppen_25,1
18181,confidence,100
18181,koppen_25,1
18183,confidence,100
18183,koppen_25,1
19001,confidence,100
19001,koppen_25,1
19003,confidence,100
19003,koppen_25,1
19005,confidence,99.9589219132298
19005,koppen_25,1
19007,confidence,100
19007,koppen_25,1
19009,confidence,100
19009,koppen_25,1
19011,confidence,100
19011,koppen_25,1
19013,confidence,100
19013,koppen_25,1
19015,confidence,100
19015,koppen_25,1
19017,confidence,100
19017,koppen_25,1
19019,confidence,100
19019,koppen_25,1
19021,confidence,95.8660869502613
19021,koppen_25,1
19023,confidence,100
19023,koppen_25,1
19025,confidence,100
19025,koppen_25,1
19027,confidence,100
19027,koppen_25,1
19029,confidence,100
19029,koppen_25,1
19031,confidence,100
19031,koppen_25,1
19033,confidence,100
19033,koppen_25,1
19035,confidence,100
19035,koppen_25,1
19037,confidence,99.94663171012063
19037,koppen_25,1
19039,confidence,100
19039,koppen_25,1
19041,confidence,100
19041,koppen_25,1
19043,confidence,100
19043,koppen_25,1
19045,confidence,100
19045,koppen_25,1
19047,confidence,100
19047,koppen_25,1
19049,confidence,100
19049,koppen_25,1
19051,confidence,100
19051,koppen_25,1
19053,confidence,100
19053,koppen_25,1
19055,confidence,100
19055,koppen_25,1
19057,confidence,100
19057,koppen_25,1
19059,confidence,100
19059,koppen_25,1
19061,confidence,100
19061,koppen_25,1
19063,confidence,100
19063,koppen_25,1
19065,confidence,100
19065,koppen_25,1
19067,confidence,100
19067,koppen_25,1
19069,confidence,100
19069,koppen_25,1
19071,confidence,100
19071,koppen_25,1
19073,confidence,100
19073,koppen_25,1
19075,confidence,100
19075,koppen_25,1
19077,confidence,100
19077,koppen_25,1
19079,confidence,100
19079,koppen_25,1
19081,confidence,100
19081,koppen_25,1
19083,confidence,100
19083,koppen_25,1
19085,confidence,100
19085,koppen_25,1
19087,confidence,100
19087,koppen_25,1
19089,confidence,79.41813529504016
19089,koppen_25,0.9999813427485653
19089,koppen_26,1.865725143472431e-5
19091,confidence,100
19091,koppen_25,1
19093,confidence,100
19093,koppen_25,1
19095,confidence,100
19095,koppen_25,1
19097,confidence,100
19097,koppen_25,1
19099,confidence,100
19099,koppen_25,1
19101,confidence,100
19101,koppen_25,1
19103,confidence,100
19103,koppen_25,1
19105,confidence,100
19105,koppen_25,1
19107,confidence,100
19107,koppen_25,1
19109,confidence,100
19109,koppen_25,1
19111,confidence,100
19111,koppen_25,1
19113,confidence,100
19113,koppen_25,1
19115,confidence,100
19115,koppen_25,1
19117,confidence,100
19117,koppen_25,1
19119,confidence,99.74640962917783
19119,koppen_25,1
19121,confidence,100
19121,koppen_25,1
19123,confidence,100
19123,koppen_25,1
19125,confidence,100
19125,koppen_25,1
19127,confidence,100
19127,koppen_25,1
19129,confidence,100
19129,koppen_25,1
19131,confidence,98.6228150778474
19131,koppen_25,1
19133,confidence,100
19133,koppen_25,1
19135,confidence,100
19135,koppen_25,1
19137,confidence,100
19137,koppen_25,1
19139,confidence,100
19139,koppen_25,1
19141,confidence,100
19141,koppen_25,1
19143,confidence,100
19143,koppen_25,1
19145,confidence,100
19145,koppen_25,1
19147,confidence,100
19147,koppen_25,1
19149,confidence,100
19149,koppen_25,1
19151,confidence,100
19151,koppen_25,1
19153,confidence,100
19153,koppen_25,1
19155,confidence,100
19155,koppen_25,1
19157,confidence,100
19157,koppen_25,1
19159,confidence,100
19159,koppen_25,1
19161,confidence,99.84473039516196
19161,koppen_25,1
19163,confidence,100
19163,koppen_25,1
19165,confidence,100
19165,koppen_25,1
19167,confidence,99.76931939036456
19167,koppen_25,1
19169,confidence,100
19169,koppen_25,1
19171,confidence,100
19171,koppen_25,1
19173,confidence,100
19173,koppen_25,1
19175,confidence,100
19175,koppen_25,1
19177,confidence,100
19177,koppen_25,1
19179,confidence,100
19179,koppen_25,1
19181,confidence,100
19181,koppen_25,1
19183,confidence,100
19183,koppen_25,1
19185,confidence,100
19185,koppen_25,1
19187,confidence,100
19187,koppen_25,1
19189,confidence,100
19189,koppen_25,1
19191,confidence,97.65605591161037
19191,koppen_25,0.9643964507747137
19191,koppen_26,0.03560354922528632
19193,confidence,100
19193,koppen_25,1
19195,confidence,100
19195,koppen_25,1
19197,confidence,100
19197,koppen_25,1
20001,confidence,99.55956790374174
20001,koppen_25,1
20003,confidence,100
20003,koppen_25,1
20005,confidence,100
20005,koppen_25,1
20007,confidence,66.80965682528148
20007,koppen_14,0.5017557917205099
20007,koppen_25,0.4982442082794902
20009,confidence,99.94426612219965
20009,koppen_25,1
20011,confidence,87.72916236624907
20011,koppen_25,1
20013,confidence,100
20013,koppen_25,1
20015,confidence,99.83105951681857
20015,koppen_25,1
20017,confidence,100
20017,koppen_25,1
20019,confidence,67.18382765321196
20019,koppen_14,0.8237328603336513
20019,koppen_25,0.1762671396663487
20021,confidence,71.4845528977521
20021,koppen_14,0.996791954871642
20021,koppen_25,0.0032080451283580257
20023,confidence,93.34886235397053
20023,koppen_25,0.0804473939218237
20023,koppen_7,0.9195526060781763
20025,confidence,72.79132847201525
20025,koppen_14,0.4294765817783619
20025,koppen_25,0.45384072917064217
20025,koppen_7,0.11668268905099592
20027,confidence,99.72602614211041
20027,koppen_25,1
20029,confidence,100
20029,koppen_25,1
20031,confidence,100
20031,koppen_25,1
20033,confidence,65.1153167550006
20033,koppen_14,0.5043442224376093
20033,koppen_25,0.49565577756239065
20035,confidence,75.99406066305167
20035,koppen_14,0.5908597891348285
20035,koppen_25,0.4091402108651715
20037,confidence,67.1877975760592
20037,koppen_14,0.34747951713905
20037,koppen_25,0.65252048286095
20039,confidence,83.44761519966532
20039,koppen_21,0.02852193985937963
20039,koppen_25,0.9714780601406203
20041,confidence,100
20041,koppen_25,1
20043,confidence,100
20043,koppen_25,1
20045,confidence,100
20045,koppen_25,1
20047,confidence,99.99817785348617
20047,koppen_25,1
20049,confidence,83.66871619318799
20049,koppen_14,0.030410585381464652
20049,koppen_25,0.9695894146185353
20051,confidence,94.21226006371856
20051,koppen_25,1
20053,confidence,99.94405304641998
20053,koppen_25,1
20055,confidence,91.1179570172578
20055,koppen_25,0.03827362758073616
20055,koppen_7,0.9617263724192638
20057,confidence,85.63020937474936
20057,koppen_25,0.9957645792402633
20057,koppen_7,0.004235420759736676
20059,confidence,100
20059,koppen_25,1
20061,confidence,100
20061,koppen_25,1
20063,confidence,69.81770846091351
20063,koppen_21,0.21683444527094461
20063,koppen_25,0.49671698489042343
20063,koppen_7,0.28644856983863193
20065,confidence,83.88217424576997
20065,koppen_25,1
20067,confidence,100
20067,koppen_7,1
20069,confidence,73.43506700352317
20069,koppen_25,0.459089853370176
20069,koppen_7,0.5409101466298241
20071,confidence,100
20071,koppen_7,1
20073,confidence,99.8340992114376
20073,koppen_25,1
20075,confidence,100
20075,koppen_7,1
20077,confidence,67
20077,koppen_14,0.7287457137981371
20077,koppen_25,0.2712542862018628
20079,confidence,100
20079,koppen_25,1
20081,confidence,99.76324876144376
20081,koppen_7,1
20083,confidence,86.90013802606289
20083,koppen_25,0.9785251591395643
20083,koppen_7,0.02147484086043577
20085,confidence,100
20085,koppen_25,1
20087,confidence,100
20087,koppen_25,1
20089,confidence,100
20089,koppen_25,1
20091,confidence,100
20091,koppen_25,1
20093,confidence,99.65588092551886
20093,koppen_7,1
20095,confidence,88.94536191969412
20095,koppen_25,1
20097,confidence,94.2128903335243
20097,koppen_25,1
20099,confidence,67.4003639348023
20099,koppen_14,0.5853022012597363
20099,koppen_25,0.4146977987402637
20101,confidence,76.66034142302946
20101,koppen_25,0.6183387077947102
20101,koppen_7,0.38166129220528977
20103,confidence,100
20103,koppen_25,1
20105,confidence,100
20105,koppen_25,1
20107,confidence,100
20107,koppen_25,1
20109,confidence,96.11275867155464
20109,koppen_7,1
20111,confidence,100
20111,koppen_25,1
20113,confidence,99.99643319316088
20113,koppen_25,1
20115,confidence,100
20115,koppen_25,1
20117,confidence,100
20117,koppen_25,1
20119,confidence,71.36474305359641
20119,koppen_25,0.03588688316044005
20119,koppen_7,0.9641131168395599
20121,confidence,100
20121,koppen_25,1
20123,confidence,100
20123,koppen_25,1
20125,confidence,67.5390162999519
20125,koppen_14,0.762767218510609
20125,koppen_25,0.237232781489391
20127,confidence,100
20127,koppen_25,1
20129,confidence,100
20129,koppen_7,1
20131,confidence,100
20131,koppen_25,1
20133,confidence,72.20633476727082
20133,koppen_25,1
20135,confidence,88.42308423322837
20135,koppen_25,1
20137,confidence,89.73942982139101
20137,koppen_25,1
20139,confidence,100
20139,koppen_25,1
20141,confidence,100
20141,koppen_25,1
20143,confidence,100
20143,koppen_25,1
20145,confidence,99.63966125796594
20145,koppen_25,1
20147,confidence,87.3730167355004
20147,koppen_21,0.05768923548330736
20147,koppen_25,0.9423107645166926
20149,confidence,100
20149,koppen_25,1
20151,confidence,88.59418113734843
20151,koppen_25,1
20153,confidence,86.18916064492096
20153,koppen_25,0.9686646394279438
20153,koppen_7,0.03133536057205622
20155,confidence,100
20155,koppen_25,1
20157,confidence,100
20157,koppen_25,1
20159,confidence,99.99118601098802
20159,koppen_25,1
20161,confidence,99.91744036259487
20161,koppen_25,1
20163,confidence,91.01121750151015
20163,koppen_25,1
20165,confidence,91.13333630251802
20165,koppen_25,1
20167,confidence,99.80118649467038
20167,koppen_25,1
20169,confidence,99.99759829781256
20169,koppen_25,1
20171,confidence,91.3651658757315
20171,koppen_7,1
20173,confidence,99.78322261743926
20173,koppen_25,1
20175,confidence,98.68541893417215
20175,koppen_7,1
20177,confidence,100
20177,koppen_25,1
20179,confidence,75.37903237456746
20179,koppen_25,1
20181,confidence,98.70447264221194
20181,koppen_7,1
20183,confidence,88.80329910098435
20183,koppen_25,1
20185,confidence,100
20185,koppen_25,1
20187,confidence,100
20187,koppen_7,1
20189,confidence,100
20189,koppen_7,1
20191,confidence,72.92414464236865
20191,koppen_14,0.6341739178057207
20191,koppen_25,0.3658260821942792
20193,confidence,75.26815372410252
20193,koppen_25,0.30374217295997596
20193,koppen_7,0.696257827040024
20195,confidence,90.41496656279321
20195,koppen_25,1
20197,confidence,100
20197,koppen_25,1
20199,confidence,98.966174141346
20199,koppen_7,1
20201,confidence,100
20201,koppen_25,1
20203,confidence,100
20203,koppen_7,1
20205,confidence,75.58273156590134
20205,koppen_14,0.01774502177055277
20205,koppen_25,0.9822549782294472
20207,confidence,99.74403961133756
20207,koppen_25,1
20209,confidence,100
20209,koppen_25,1
21001,confidence,100
21001,koppen_14,1
21003,confidence,100
21003,koppen_14,1
21005,confidence,67
21005,koppen_14,0.40868758067739197
21005,koppen_25,0.591312419322608
21007,confidence,92.16811536922418
21007,koppen_14,1
21009,confidence,100
21009,koppen_14,1
21011,confidence,67
21011,koppen_14,9.2201844718804e-5
21011,koppen_25,0.9999077981552812
21013,confidence,82.88596361629861
21013,koppen_14,1
21015,confidence,100
21015,koppen_25,1
21017,confidence,67.02080993494592
21017,koppen_14,0.21608581248905565
21017,koppen_25,0.7839141875109443
21019,confidence,67
21019,koppen_25,1
21021,confidence,70.00542712857417
21021,koppen_14,1
21023,confidence,96.48120190954985
21023,koppen_25,1
21025,confidence,74.78258137107522
21025,koppen_14,1
21027,confidence,67
21027,koppen_14,0.9808064156173022
21027,koppen_25,0.01919358438269779
21029,confidence,79.47811716530403
21029,koppen_14,1
21031,confidence,87.66773226513841
21031,koppen_14,1
21033,confidence,99.99711849318327
21033,koppen_14,1
21035,confidence,100
21035,koppen_14,1
21037,confidence,100
21037,koppen_25,1
21039,confidence,99.94176600792136
21039,koppen_14,1
21041,confidence,97.79834175023157
21041,koppen_25,1
21043,confidence,67.26075027727416
21043,koppen_25,1
21045,confidence,94.74784245514762
21045,koppen_14,1
21047,confidence,100
21047,koppen_14,1
21049,confidence,67
21049,koppen_14,0.948823328377748
21049,koppen_25,0.05117667162225207
21051,confidence,78.31523727499021
21051,koppen_14,1
21053,confidence,100
21053,koppen_14,1
21055,confidence,90.04023369849573
21055,koppen_14,1
21057,confidence,100
21057,koppen_14,1
21059,confidence,67
21059,koppen_14,0.9975322409021449
21059,koppen_25,0.0024677590978551423
21061,confidence,93.74974642949047
21061,koppen_14,1
21063,confidence,67
21063,koppen_25,1
21065,confidence,67.0370113608396
21065,koppen_14,0.9622313189061278
21065,koppen_25,0.037768681093872186
21067,confidence,67
21067,koppen_14,0.6712503347494266
21067,koppen_25,0.32874966525057336
21069,confidence,68.50104198205347
21069,koppen_25,1
21071,confidence,98.31323585525968
21071,koppen_14,1
21073,confidence,67.44800455650521
21073,koppen_25,1
21075,confidence,100
21075,koppen_14,1
21077,confidence,99.99761833900776
21077,koppen_25,1
21079,confidence,77.40180445322306
21079,koppen_14,1
21081,confidence,99.81536941270116
21081,koppen_25,1
21083,confidence,100
21083,koppen_14,1
21085,confidence,69.3449837264987
21085,koppen_14,1
21087,confidence,99.99768699279917
21087,koppen_14,1
21089,confidence,70.20058423966013
21089,koppen_25,1
21091,confidence,67
21091,koppen_14,0.8966255302478527
21091,koppen_25,0.1033744697521473
21093,confidence,75.96696708888163
21093,koppen_14,1
21095,confidence,75.14086222186376
21095,koppen_14,0.9335858486924652
21095,koppen_26,0.06641415130753484
21097,confidence,76.13825765014097
21097,koppen_25,1
21099,confidence,99.76126111394879
21099,koppen_14,1
21101,confidence,67
21101,koppen_14,0.9834014154817371
21101,koppen_25,0.016598584518262866
21103,confidence,92.87287225843673
21103,koppen_25,1
21105,confidence,100
21105,koppen_14,1
21107,confidence,98.68213126669076
21107,koppen_14,1
21109,confidence,67.24291798078958
21109,koppen_14,0.4925997942391011
21109,koppen_25,0.5074002057608988
21111,confidence,67.12710392973912
21111,koppen_14,0.9677731824718899
21111,koppen_25,0.03222681752811003
21113,confidence,68.64618684219668
21113,koppen_14,0.9993658305523089
21113,koppen_25,6.341694476911485e-4
21115,confidence,78.98066189894288
21115,koppen_14,0.6418671274201231
21115,koppen_25,0.35813287257987686
21117,confidence,100
21117,koppen_25,1
21119,confidence,97.97626794831505
21119,koppen_14,1
21121,confidence,93.83269578466472
21121,koppen_14,1
21123,confidence,97.63884207423042
21123,koppen_14,1
21125,confidence,93.32024258429885
21125,koppen_14,1
21127,confidence,68.92244157334959
21127,koppen_14,0.22848792265739545
21127,koppen_25,0.7715120773426045
21129,confidence,67.0571665188348
21129,koppen_14,0.8326460576081173
21129,koppen_25,0.16735394239188273
21131,confidence,79.84062563889788
21131,koppen_14,1
21133,confidence,91.48636083530594
21133,koppen_14,0.9865794262475046
21133,koppen_25,2.7437745856789434e-4
21133,koppen_26,0.013146196293927446
21135,confidence,79.54863890871962
21135,koppen_25,1
21137,confidence,88.4297217618581
21137,koppen_14,1
21139,confidence,94.65856153797361
21139,koppen_14,1
21141,confidence,100
21141,koppen_14,1
21143,confidence,100
21143,koppen_14,1
21145,confidence,99.53666718447003
21145,koppen_14,1
21147,confidence,99.9503461075975
21147,koppen_14,1
21149,confidence,74.3151145893368
21149,koppen_14,1
21151,confidence,68.14135665106531
21151,koppen_14,0.9515720487094496
21151,koppen_25,0.04842795129055042
21153,confidence,71.82584942346797
21153,koppen_14,0.7721099251011793
21153,koppen_25,0.22789007489882077
21155,confidence,91.24195108579214
21155,koppen_14,1
21157,confidence,100
21157,koppen_14,1
21159,confidence,95.6761127084378
21159,koppen_14,1
21161,confidence,87.06692511371365
21161,koppen_25,1
21163,confidence,67.17684170474875
21163,koppen_14,0.8392075152038118
21163,koppen_25,0.16079248479618824
21165,confidence,67
21165,koppen_14,0.20642143332831364
21165,koppen_25,0.7935785666716864
21167,confidence,67.3260982522748
21167,koppen_14,0.9466619047482574
21167,koppen_25,0.05333809525174265
21169,confidence,100
21169,koppen_14,1
21171,confidence,100
21171,koppen_14,1
21173,confidence,67
21173,koppen_14,0.30041578939911023
21173,koppen_25,0.6995842106008897
21175,confidence,67
21175,koppen_14,0.015773765238125726
21175,koppen_25,0.9842262347618743
21177,confidence,98.46543445997176
21177,koppen_14,1
21179,confidence,84.27112136226489
21179,koppen_14,1
21181,confidence,67
21181,koppen_25,1
21183,confidence,69.87122729472107
21183,koppen_14,1
21185,confidence,89.3848919704617
21185,koppen_14,0.06468397684413382
21185,koppen_25,0.9353160231558661
21187,confidence,93.66523282090647
21187,koppen_25,1
21189,confidence,69.07762702975934
21189,koppen_14,0.9476097883274547
21189,koppen_25,0.05239021167254529
21191,confidence,97.19211469291147
21191,koppen_25,1
21193,confidence,92.39816039993859
21193,koppen_14,1
21195,confidence,95.64742603035056
21195,koppen_14,1
21197,confidence,67
21197,koppen_14,0.6676037676621852
21197,koppen_25,0.3323962323378148
21199,confidence,99.8721352000256
21199,koppen_14,1
21201,confidence,80.54139716973532
21201,koppen_25,1
21203,confidence,81.87658964556012
21203,koppen_14,1
21205,confidence,68.25788920368963
21205,koppen_25,1
21207,confidence,100
21207,koppen_14,1
21209,confidence,75.09590786445587
21209,koppen_25,1
21211,confidence,70.22505829138449
21211,koppen_14,0.02959251875431522
21211,koppen_25,0.9704074812456848
21213,confidence,100
21213,koppen_14,1
21215,confidence,67.01047459808653
21215,koppen_14,0.7795338460578289
21215,koppen_25,0.22046615394217103
21217,confidence,99.23844257317113
21217,koppen_14,1
21219,confidence,99.8907000900023
21219,koppen_14,1
21221,confidence,100
21221,koppen_14,1
21223,confidence,99.27548709041885
21223,koppen_25,1
21225,confidence,67.65681591210254
21225,koppen_14,1
21227,confidence,99.81082819873916
21227,koppen_14,1
21229,confidence,71.36497053350513
21229,koppen_14,1
21231,confidence,100
21231,koppen_14,1
21233,confidence,80.47278968587747
21233,koppen_14,1
21235,confidence,99.16877062795126
21235,koppen_14,1
21237,confidence,67
21237,koppen_14,0.6829362120100924
21237,koppen_25,0.3170637879899076
21239,confidence,67
21239,koppen_14,0.2143875752481395
21239,koppen_25,0.7856124247518604
22001,confidence,100
22001,koppen_14,1
22003,confidence,100
22003,koppen_14,1
22005,confidence,100
22005,koppen_14,1
22007,confidence,100
22007,koppen_14,1
22009,confidence,100
22009,koppen_14,1
22011,confidence,100
22011,koppen_14,1
22013,confidence,100
22013,koppen_14,1
22015,confidence,100
22015,koppen_14,1
22017,confidence,100
22017,koppen_14,1
22019,confidence,100
22019,koppen_14,1
22021,confidence,100
22021,koppen_14,1
22023,confidence,99.98873882843631
22023,koppen_14,1
22025,confidence,100
22025,koppen_14,1
22027,confidence,100
22027,koppen_14,1
22029,confidence,100
22029,koppen_14,1
22031,confidence,100
22031,koppen_14,1
22033,confidence,100
22033,koppen_14,1
22035,confidence,100
22035,koppen_14,1
22037,confidence,100
22037,koppen_14,1
22039,confidence,100
22039,koppen_14,1
22041,confidence,100
22041,koppen_14,1
22043,confidence,100
22043,koppen_14,1
22045,confidence,99.75789838000458
22045,koppen_14,1
22047,confidence,100
22047,koppen_14,1
22049,confidence,100
22049,koppen_14,1
22051,confidence,99.51204659458247
22051,koppen_14,1
22053,confidence,100
22053,koppen_14,1
22055,confidence,100
22055,koppen_14,1
22057,confidence,99.81337969699106
22057,koppen_14,1
22059,confidence,100
22059,koppen_14,1
22061,confidence,100
22061,koppen_14,1
22063,confidence,100
22063,koppen_14,1
22065,confidence,100
22065,koppen_14,1
22067,confidence,100
22067,koppen_14,1
22069,confidence,100
22069,koppen_14,1
22071,confidence,100
22071,koppen_14,1
22073,confidence,100
